"UID","X14.3.3.Beta","X14.3.3.EPSILON","X14.3.3.Zeta","X4EBP1","X4EBP1_pS65","X4EBP1_PT37_T46","X4EBP1_PT70","ACC1","ACVRL1","ADAR1","Akt","Akt_pS473","Akt_pT308","ALPHACATENIN","AMPKALPHA","Annexin1","Annexin.VII","AR","ARAF_PS299","ASNS","ATM","Bad_pS112","Bak","Bax","Bcl2","Bcl.xL","Beclin","BETACATENIN","Bid","B.Raf","B.Raf_pS445","BRCA2","Caspase.8","Caveolin.1","CD20","CD31","CD49b","CDK1","Chk1","CHK1_PS345","Chk2","Chk2_pT68","CIAP","c.Jun_pS73","c.Kit","Claudin.7","CMET","CMET_PY1235","c.Myc","Collagen.VI","C.Raf_pS338","Cyclin.B1","Cyclin.D1","Cyclin.E1","CYCLINE2","DJ1","E.Cadherin","eEF2","eEF2K","EGFR","EGFR_pY1173","eIF4E","eIF4G","ERALPHA","ERALPHA_PS118","ERCC1","ERK2","Ets.1","FASN","Fibronectin","FoxM1","FOXO3a_pS318_S321","FRA1","G6PD","Gab2","GAPDH","GATA3","GSK3_PS9","HER2","HER2_pY1248","HER3","HER3_pY1289","Heregulin","HSP70","IGFBP2","INPP4b","IRS1","Jak2","JNK_pT183_Y185","JNK2","KU80","Lck","MAPK_pT202_Y204","MDM2_pS166","MEK1","MEK1_pS217_S221","MIG6","Mre11","MSH2","MSH6","mTOR","Myosin.IIa_pS1943","N.Cadherin","NDRG1_pT346","NF2","NF.kB.p65_pS536","Notch1","N.Ras","p21","p27","P27_PT157","p27_pT198","p38.MAPK","p53","P62LCKLIGAND","P70S6K","p70.S6K_pT389","P90RSK","P90RSK_PT359_S363","p90RSK_pT573","PAI.1","PARP_CLEAVED","Paxillin","P.Cadherin","PCNA","Pdcd4","PDK1","PDK1_pS241","PEA.15","PEA.15_pS116","PI3K_P110_ALPHA","PKCALPHA","PKCALPHA_PS657","PKC.delta_pS664","PR","PRAS40_pT246","PRDX1","PREX1","PTEN","Rab25","Rad50","Rad51","Raptor","Rb","Rb_pS807_S811","RBM15","Rictor","Rictor_pT1135","S6_pS235_S236","S6_pS240_S244","SCD1","SETD2","SF2","Shc_pY317","SHP.2_pY542","Smac","Smad1","Smad3","Smad4","Snail","Src","SRC_PY416","Src_pY527","Stat3","Stat3_pY705","STAT5ALPHA","STATHMIN","Syk","TAZ","TFRC","TIGAR","Transglutaminase","TSC1","TTF1","VAV1","VEGFR.2","XBP.1","XRCC1","YAP","YAP_pS127","YB1","YB1_pS102","DVL3","FoxO3a","mTOR_pS2448","X53BP1","PI3K.p85","Porin"
"set122_602",0.235626819,-0.015617545,0.599180309,-0.347201995,0.2876066585,0.6537177495,0.6537177495,0.2964722715,-0.0478321509999999,0,-0.4123839325,0.50589135,0.998975612,0.866406083,-0.1086228925,0.2611212895,0.5873289425,-0.00124041600000002,0.041479322,0,-1.045591115,0,-0.062964827,0.1990696545,0.483554995,0.520474035,0.554799953,-0.125206998,0.5609324365,-0.626623731,0.523994225,-0.144875491,0,0.0353722995,0.341627884,0,-0.5445723585,-0.3931235875,-0.918238326,-0.740541323,-0.1565145425,-0.683387272,-0.039407031,0.062064928,0.023999945,-0.048584641,0.497813375,-0.4510231465,1.2198579395,0.126154612,-0.530897894,0.3279541505,-1.0714758095,0.2174881265,0.2810992825,0,0.029357791,0,0.287332052,1.031244706,0.6551365935,-0.0990779700000001,0.7151231705,-0.292627652,0.5814717455,0.1409639145,-0.05590313,-0.156241567,0,0.5192602195,0,-0.950050389,-0.864898865,0.056946092,0.0772689895,-0.0641294175,0.2496381565,0.0248522119999998,-0.225786514,0.6122093445,0,0.014128935,0.506849715,0.0416987545,0.349280658,0.483556614,-0.107796751,0.101991012,-0.0403848755000001,0.2041913025,0.071865519,-0.222873369,0.318590211,0.5202011935,-0.327368851,-0.7715039005,0.3841722395,-0.112883609,1.76105694,-0.209687979,0.1255196775,0,-0.013568534,0.282545957,0.315976523,-0.921784858,0.301829164,0.136220187,0.169686118,0.637326073,-0.5666470915,0.4282682475,0.0991009135,0.736274343,-0.047628218,0.172994902,0.606185799,-0.494547864,0.1198610045,0.1272352845,0.0230706015,-0.00766164,0.174041079,-0.604958894,-0.789575398,0.315435209,0.108672255,0.2065467755,-0.118000426,0.625930074,0.41385696,0.032280965,0.6326726205,0.0918969975,-0.0748102355,0.5782658715,-0.0764211819999999,-0.018539119,-0.1565145425,0.237552975,0.065473974,0.2878907375,0,0.2375413705,-0.84604726,-0.021318929,-0.080749142,0.5302841265,0.396021919,0.034224843,-0.181665859,-0.7935971045,-0.2476266525,-0.345993452,0,0,0,0,-0.070640405,0.3588681115,-0.622484596,-0.210893026,-0.405094345,0.3301592145,0.495096652,0.155782919,0.232399515,0.003618477,0,0.578882251,-0.6916018645,-0.031045577,-0.049885844,-0.438649981,0.0171851565,0.8041428015,-0.079413315,0.4400900845,-0.483000956,0.854962216,0,-0.0184741719999998,-0.192296435,0.0423935805,0.7405562905,-0.355938536,0.084682406,-0.254566707
"set122_604",0.24311733,0.026087267,0.6984458655,-0.1836517555,0.2643163245,0.4976462565,0.4976462565,0.0639683715,-0.349111162,0,-0.2128900765,0.3020420005,0.779959633499999,0.955162683,-0.086965475,0.2894242515,0.5587802485,-0.058301453,0.0602133709999999,0,-0.8057602555,0,-0.124657539,0.295206533,0.2173731785,0.6917003295,0.462121671,-0.131365254,0.5357912855,-0.3845025585,0.4889511905,0.0877167545,0,0.1175130045,0.872713431,0,0.085143654,0.10968612,-0.909889609,-0.3142309395,-0.1286382345,-0.527626517,-0.06149056,0.0277805885,-0.076125238,0.089818016,0.239615733,-0.311054373,1.31382329,0.08385017,-0.1379561185,0.387341994,-0.7442449735,0.2765895385,0.3097832165,0,0.034473349,0,0.384013967,1.208022072,0.7556525765,-0.033164044,0.452573856,-0.0104971785,0.430212902,-0.0631196995,-0.174207508,-0.0402222735,0,0.861405512,0,-0.767945996,-0.786711918,0.032585071,0.282019017,-0.0572827615,0.323216941,-0.1816175465,0.096503031,0.5560907085,0,0.043560565,0.274366058,0.300248441,0.310512074,0.30933681,-0.1336716385,0.0711108495,0.080912319,0.104465455,0.149749094,-0.1827930855,0.263620487,0.574746919,-0.259829936,-0.6732428265,0.3535073275,-0.065454971,1.756903206,-0.100115839,0.0593930835,0,-0.036022909,0.395417052,0.359909599,-0.938460657,0.262639229,0.2467243545,0.4831862345,0.5319510535,-0.6014198185,0.7522842745,0.132582492,0.6899935875,0.00332447349999998,0.047966375,0.3869285035,-0.273116361,0.1483853605,0.0759596785,0.133054179,-0.0893320935,0.1736352975,-0.704693076,-0.467008233,0.087741058,0.00286892299999997,0.3442762425,-0.217300092,0.4673006015,0.330757288,-0.076245623,0.5445510035,0.177437773,-0.055272802,0.438483549,-0.232584175,0.066269129,-0.1286382345,-0.016254186,0.092038151,0.2138914515,0,0.1550993245,-0.6691803335,-0.0393238379999999,-0.014316248,0.4276882855,0.089608018,0.073299521,0.086343361,-0.740414701,0.2179481405,-0.4643576545,0,0,0,0,-0.00125608100000001,0.2239059695,-0.652276983,-0.131865798,-0.550111229,0.3482352715,0.349749231,0.125435114,-0.295864012,-0.050878121,0,0.582988931,-0.5639211595,-0.077138219,-0.116320346,-0.190517484,0.00446335349999999,0.9481765195,-0.0515388515,0.1358485175,-0.1723976965,0.8662401095,0,-0.3387034215,-0.159846649,-0.1642507305,0.443369927,-0.3513449685,0.0740110805,-0.346271891
"set122_603",0.398438601,0.073548629,0.6872897405,-0.1958674565,0.1288206995,0.3891638205,0.3891638205,0.0908233645,-0.351049651,0,-0.148053946,0.297443859,0.690241967,0.681477185,-0.139717982,0.315371672,0.683186353,-0.206325771,0.0787566114999999,0,-0.8911970375,0,-0.134346565,0.228272633,0.296002621,0.9293955255,0.444296165,-0.179955632,0.381595366,-0.4385846205,0.4733513205,0.077303061,0,-0.003555883,1.05097084,0,-0.1038896135,0.1386892345,-1.033833722,-0.487004238,-0.092130015,-0.310376437,-0.132928204,0.0512244955,-0.112881021,-0.019583279,0.1339413965,-0.1621557105,1.270353871,0.116439443,-0.1284513435,0.4861547265,-0.655891225,0.2644364175,0.3364353665,0,0.026174441,0,0.142671807,1.086670716,0.5400141495,0.1992352585,0.691271328,0.0293802614999999,0.2702862465,0.1884237865,-0.092269364,-0.113419771,0,0.7658200505,0,-0.8876032055,-0.9372178235,0.025760012,0.2247186795,-0.1769027295,0.3521251455,-0.2255839865,0.105050087,0.5497982205,0,0.0501281475,0.245341803,0.343781367,0.293864159,0.358765281,-0.184597003,0.1245226905,0.138134345,0.0986135295,0.157241107,-0.127297882,0.251220697,0.4497752065,-0.240759351,-0.6615035355,0.285208963,-0.138427557,1.8701619045,-0.0390319,0.0838587695,0,-0.060006328,0.335613233,0.280414563,-0.875417055,0.300175438,0.2395955275,0.326999255,0.6114464775,-0.4649128695,0.4317064065,0.0353549705,0.5820747625,-0.018542131,0.062564272,0.3338706995,-0.10974667,0.154811642,0.0618231039999999,-0.0250832965000001,-0.069771429,0.18427403,-0.718335381,-0.6349899535,0.1936047765,0.034675566,0.228637553,-0.178632023,0.317965792,0.353014225,-0.061748074,0.5685154625,0.1908100995,-0.161755723,0.3241664185,-0.089153022,-0.033818762,-0.092130015,-0.028697312,0.051650033,0.2995669475,0,0.200752338,-0.6762454335,-0.090878897,0.082552474,0.3632784475,0.0647995595,0.0277086395,0.004969586,-0.8149359325,0.0742311785,-0.4216247945,0,0,0,0,0.01854014,0.178259283,-0.72096816,-0.1927105475,-0.6777266945,0.4550099325,0.372903636,0.130633277,-0.2430320425,0.046418377,0,0.499669595,-0.491326209,-0.061482209,-0.17063554,-0.274835716,0.0661848854999998,0.7287364365,-0.0879547135,0.1599578885,-0.0540155425,0.753461444,0,-0.1122865245,-0.095420806,-0.1784832735,0.3065496205,-0.3912350325,0.0849543115,-0.355121404
